state,date,cases
West Virginia,2020-12-31,85334
Idaho,2020-11-17,85383
Minnesota,2020-09-15,85403
Maryland,2020-07-27,85436
Nevada,2020-10-10,85463
Wisconsin,2020-09-05,85517
Nebraska,2020-11-09,85551
Washington,2020-09-18,85583
Rhode Island,2020-12-28,85602
Michigan,2020-07-25,85665
Montana,2021-01-08,85668
Pennsylvania,2020-06-20,85678
North Dakota,2020-12-08,85688
Alabama,2020-07-30,85762
Arkansas,2020-10-02,85779
Oregon,2020-12-07,85803
Colorado,2020-10-18,85803
North Carolina,2020-07-12,85831
Utah,2020-10-11,85844
South Carolina,2020-07-29,85846
Minnesota,2020-09-16,85865
Washington,2020-09-19,85886
Connecticut,2020-11-12,85899
Iowa,2020-09-26,85908
Florida,2020-06-18,85918
Nevada,2020-10-11,85922
Mississippi,2020-09-04,85939
South Dakota,2020-12-06,85991
Massachusetts,2020-05-17,86010
Pennsylvania,2020-06-21,86024
Texas,2020-06-12,86031
Virginia,2020-07-27,86072
Maryland,2020-07-28,86091
Montana,2021-01-09,86116
California,2020-05-20,86125
North Dakota,2020-12-09,86149
Puerto Rico,2020-11-30,86160
Washington,2020-09-20,86169
Oklahoma,2020-09-29,86219
New Mexico,2020-11-24,86247
Indiana,2020-08-21,86312
Montana,2021-01-10,86324
Missouri,2020-08-31,86328
Wisconsin,2020-09-06,86406
Kentucky,2020-10-15,86410
Nevada,2020-10-12,86433
Mississippi,2020-09-05,86478
Ohio,2020-07-28,86497
South Dakota,2020-12-07,86500
Louisiana,2020-07-16,86521
Arkansas,2020-10-03,86525
Iowa,2020-09-27,86624
Pennsylvania,2020-06-22,86666
Tennessee,2020-07-24,86667
North Dakota,2020-12-10,86713
Colorado,2020-10-19,86727
Michigan,2020-07-26,86750
Montana,2021-01-11,86757
Kansas,2020-10-30,86768
Kansas,2020-10-31,86771
Minnesota,2020-09-17,86774
Rhode Island,2020-12-29,86789
Washington,2020-09-21,86803
Kansas,2020-11-01,86809
Maryland,2020-07-29,86846
Utah,2020-10-12,86879
Mississippi,2020-09-06,86888
Puerto Rico,2020-12-01,86935
Nevada,2020-10-13,86970
Wisconsin,2020-09-07,86981
Virginia,2020-07-28,86994
Arkansas,2020-10-04,87013
Idaho,2020-11-18,87020
South Dakota,2020-12-08,87038
Massachusetts,2020-05-18,87052
Oregon,2020-12-08,87082
Mississippi,2020-09-07,87130
Montana,2021-01-12,87179
Oklahoma,2020-09-30,87199
North Dakota,2020-12-11,87220
Washington,2020-09-22,87233
Iowa,2020-09-28,87256
Pennsylvania,2020-06-23,87283
Puerto Rico,2020-12-02,87323
Indiana,2020-08-22,87325
Michigan,2020-07-27,87329
Mississippi,2020-09-08,87379
Missouri,2020-09-01,87414
Arkansas,2020-10-05,87430
Arizona,2020-07-02,87495
Nevada,2020-10-14,87527
South Carolina,2020-07-30,87572
Georgia,2020-07-04,87592
North Dakota,2020-12-12,87596
North Carolina,2020-07-13,87653
Puerto Rico,2020-12-03,87720
Alabama,2020-07-31,87723
Wisconsin,2020-09-08,87730
Maryland,2020-07-30,87740
Nebraska,2020-11-10,87743
Montana,2021-01-13,87759
Kentucky,2020-10-16,87764
Pennsylvania,2020-06-24,87775
Mississippi,2020-09-09,87805
West Virginia,2021-01-01,87820
Utah,2020-10-13,87825
Minnesota,2020-09-18,87859
North Dakota,2020-12-13,87877
Ohio,2020-07-29,87893
Massachusetts,2020-05-19,87925
Indiana,2020-08-23,87942
Rhode Island,2021-01-01,87949
Rhode Island,2020-12-31,87949
Rhode Island,2020-12-30,87949
Rhode Island,2021-01-02,87949
Rhode Island,2021-01-03,87949
Colorado,2020-10-20,87966
Virginia,2020-07-29,87993
South Dakota,2020-12-09,88023
Michigan,2020-07-28,88025
Washington,2020-09-23,88042
Arkansas,2020-10-06,88071
North Dakota,2020-12-14,88073
Nevada,2020-10-15,88081
Illinois,2020-05-14,88081
New Mexico,2020-11-25,88102
Texas,2020-06-13,88120
Montana,2021-01-14,88190
Puerto Rico,2020-12-04,88212
Pennsylvania,2020-06-25,88230
Iowa,2020-09-29,88234
Oregon,2020-12-09,88308
Mississippi,2020-09-10,88322
Oklahoma,2020-10-01,88369
North Dakota,2020-12-15,88401
Tennessee,2020-07-25,88459
California,2020-05-21,88488
Washington,2020-09-24,88597
Idaho,2020-11-19,88642
Wisconsin,2020-09-09,88643
Connecticut,2020-11-15,88645
Connecticut,2020-11-14,88645
Connecticut,2020-11-13,88645
North Dakota,2020-12-16,88692
Louisiana,2020-07-18,88700
Louisiana,2020-07-17,88700
Montana,2021-01-15,88725
South Dakota,2020-12-10,88727
Minnesota,2020-09-19,88773
New Jersey,2020-04-20,88806
Kentucky,2020-10-17,88823
Nevada,2020-10-16,88832
Arkansas,2020-10-07,88880
Virginia,2020-07-30,88904
Maryland,2020-07-31,88907
Pennsylvania,2020-06-26,88950
Massachusetts,2020-05-20,88970
Missouri,2020-09-02,88974
South Carolina,2020-07-31,89016
Utah,2020-10-14,89018
Michigan,2020-07-29,89026
Montana,2021-01-16,89056
North Dakota,2020-12-17,89069
Puerto Rico,2020-12-05,89147
Washington,2020-09-25,89149
Mississippi,2020-09-11,89175
Colorado,2020-10-21,89245
Iowa,2020-09-30,89248
West Virginia,2021-01-02,89327
Alabama,2020-08-01,89349
Montana,2021-01-17,89393
Pennsylvania,2020-06-27,89400
Georgia,2020-07-05,89489
Washington,2020-09-26,89514
Kentucky,2020-10-18,89538
Texas,2020-06-14,89542
Oklahoma,2020-10-02,89559
North Dakota,2020-12-18,89563
Montana,2021-01-18,89584
Indiana,2020-08-24,89602
Mississippi,2020-09-12,89620
Ohio,2020-07-30,89626
South Dakota,2020-12-11,89672
Florida,2020-06-19,89740
North Carolina,2020-07-14,89767
Pennsylvania,2020-06-28,89785
North Dakota,2020-12-19,89794
New Mexico,2020-11-26,89796
Washington,2020-09-27,89822
Oregon,2020-12-10,89838
Nevada,2020-10-17,89848
Mississippi,2020-09-13,89874
Virginia,2020-07-31,89888
Maryland,2020-08-01,89925
Michigan,2020-07-30,89926
Montana,2021-01-19,89952
Nebraska,2020-11-11,89977
Mississippi,2020-09-14,90018
North Dakota,2020-12-20,90045
Minnesota,2020-09-20,90069
Massachusetts,2020-05-21,90084
North Dakota,2020-12-21,90127
Arkansas,2020-10-08,90145
Wisconsin,2020-09-10,90232
Puerto Rico,2020-12-06,90286
Idaho,2020-11-20,90346
Montana,2021-01-20,90349
Nevada,2020-10-18,90374
Missouri,2020-09-03,90392
South Dakota,2020-12-12,90407
Kentucky,2020-10-19,90443
North Dakota,2020-12-22,90459
Indiana,2020-08-25,90460
Iowa,2020-10-01,90483
Utah,2020-10-15,90488
Mississippi,2020-09-15,90523
Illinois,2020-05-15,90528
Pennsylvania,2020-06-29,90553
Washington,2020-09-28,90596
South Carolina,2020-08-01,90599
Kansas,2020-11-02,90613
Colorado,2020-10-22,90639
North Dakota,2020-12-23,90729
Montana,2021-01-21,90742
Oklahoma,2020-10-03,90748
Michigan,2020-07-31,90752
Virginia,2020-08-01,90801
California,2020-05-22,90801
Maryland,2020-08-02,90835
Massachusetts,2020-05-22,90889
North Dakota,2020-12-24,90955
Nevada,2020-10-19,90978
Minnesota,2020-09-21,90994
Washington,2020-09-29,91011
Georgia,2020-07-06,91015
South Dakota,2020-12-13,91038
West Virginia,2021-01-03,91058
Kansas,2020-11-03,91072
Montana,2021-01-22,91145
Ohio,2020-07-31,91159
Pennsylvania,2020-06-30,91226
North Dakota,2020-12-25,91229
Mississippi,2020-09-16,91234
Puerto Rico,2020-12-07,91237
Idaho,2020-11-21,91312
Arkansas,2020-10-09,91312
Oklahoma,2020-10-04,91317
Tennessee,2020-07-26,91330
South Dakota,2020-12-14,91354
North Dakota,2020-12-26,91362
Indiana,2020-08-26,91403
Oregon,2020-12-11,91434
Alabama,2020-08-02,91444
Montana,2021-01-23,91448
Michigan,2020-08-01,91450
North Dakota,2020-12-27,91472
Minnesota,2020-09-22,91474
Iowa,2020-10-02,91483
Washington,2020-09-30,91560
North Dakota,2020-12-28,91565
North Carolina,2020-07-15,91573
Massachusetts,2020-05-23,91662
Montana,2021-01-24,91662
Wisconsin,2020-09-11,91672
Nevada,2020-10-20,91679
South Dakota,2020-12-15,91699
Maryland,2020-08-03,91705
Texas,2020-06-15,91726
Kentucky,2020-10-20,91731
Virginia,2020-08-02,91782
South Carolina,2020-08-02,91788
Louisiana,2020-07-19,91816
North Dakota,2020-12-29,91836
New Mexico,2020-11-27,91852
Michigan,2020-08-02,91857
Pennsylvania,2020-07-01,91864
West Virginia,2021-01-04,91886
Arizona,2020-07-03,91894
Montana,2021-01-25,91905
Puerto Rico,2020-12-08,91931
Idaho,2020-11-22,91935
Mississippi,2020-09-17,91935
Utah,2020-10-16,91966
Oklahoma,2020-10-05,91982
Missouri,2020-09-04,91994
Colorado,2020-10-23,92067
Ohio,2020-08-01,92087
Minnesota,2020-09-23,92152
Washington,2020-10-01,92166
Nevada,2020-10-21,92193
North Dakota,2020-12-30,92208
Arkansas,2020-10-10,92220
Montana,2021-01-26,92249
Iowa,2020-10-03,92302
New Jersey,2020-04-21,92387
Maryland,2020-08-04,92416
Mississippi,2020-09-18,92432
North Dakota,2020-12-31,92502
Michigan,2020-08-03,92503
Indiana,2020-08-27,92566
Puerto Rico,2020-12-09,92577
South Dakota,2020-12-16,92604
Montana,2021-01-27,92619
Alabama,2020-08-03,92661
Illinois,2020-05-16,92669
Massachusetts,2020-05-24,92675
Pennsylvania,2020-07-02,92703
Rhode Island,2021-01-04,92708
Washington,2020-10-02,92727
Nebraska,2020-11-12,92737
Iowa,2020-10-04,92744
North Dakota,2021-01-01,92777
California,2020-05-23,92815
Arkansas,2020-10-11,92833
Oregon,2020-12-12,92839
North Dakota,2021-01-02,92898
South Carolina,2020-08-03,92951
Maryland,2020-08-05,93000
Montana,2021-01-28,93018
Nevada,2020-10-22,93028
Ohio,2020-08-02,93031
North Dakota,2021-01-03,93048
Minnesota,2020-09-24,93064
Puerto Rico,2020-12-10,93073
Mississippi,2020-09-19,93087
Wisconsin,2020-09-12,93102
Virginia,2020-08-03,93106
Kentucky,2020-10-21,93110
Washington,2020-10-03,93160
West Virginia,2021-01-05,93162
South Dakota,2020-12-17,93197
North Dakota,2021-01-04,93247
Iowa,2020-10-05,93261
Massachusetts,2020-05-25,93271
Connecticut,2020-11-16,93284
Michigan,2020-08-04,93293
Utah,2020-10-17,93297
Montana,2021-01-29,93322
Oklahoma,2020-10-06,93346
New York,2020-04-02,93360
Mississippi,2020-09-20,93364
Indiana,2020-08-28,93387
Pennsylvania,2020-07-03,93418
Arkansas,2020-10-12,93487
North Dakota,2021-01-05,93501
Washington,2020-10-04,93527
Mississippi,2020-09-21,93556
Maryland,2020-08-06,93598
Idaho,2020-11-23,93602
North Carolina,2020-07-16,93657
Massachusetts,2020-05-26,93693
Alabama,2020-08-04,93702
Georgia,2020-07-07,93707
Missouri,2020-09-05,93713
South Dakota,2020-12-18,93772
Florida,2020-06-20,93789
Montana,2021-01-30,93793
North Dakota,2021-01-06,93839
Rhode Island,2021-01-05,93852
Oregon,2020-12-13,93853
Tennessee,2020-07-27,93869
Iowa,2020-10-06,93909
Pennsylvania,2020-07-04,93922
Montana,2021-01-31,93961
Ohio,2020-08-03,93963
Kansas,2020-11-04,93967
New Mexico,2020-11-28,93982
Colorado,2020-10-24,93989
Mississippi,2020-09-22,94021
Nevada,2020-10-23,94044
Michigan,2020-08-05,94045
Montana,2021-02-01,94146
North Dakota,2021-01-07,94163
Arkansas,2020-10-13,94167
South Carolina,2020-08-04,94190
Washington,2020-10-05,94202
Massachusetts,2020-05-27,94220
Minnesota,2020-09-25,94241
Virginia,2020-08-04,94251
South Dakota,2020-12-19,94336
Oklahoma,2020-10-07,94352
Illinois,2020-05-17,94360
Utah,2020-10-18,94394
Maryland,2020-08-07,94395
Pennsylvania,2020-07-05,94403
Kansas,2020-11-05,94427
North Dakota,2021-01-08,94446
Montana,2021-02-02,94460
Indiana,2020-08-29,94512
North Dakota,2021-01-09,94566
Mississippi,2020-09-23,94573
Kentucky,2020-10-22,94582
Arizona,2020-07-04,94616
Puerto Rico,2020-12-11,94617
Alabama,2020-08-05,94654
West Virginia,2021-01-06,94678
Washington,2020-10-06,94694
Wisconsin,2020-09-13,94723
North Dakota,2021-01-10,94724
South Dakota,2020-12-20,94727
California,2020-05-24,94743
Michigan,2020-08-06,94819
North Dakota,2021-01-11,94838
Montana,2021-02-03,94890
Massachusetts,2020-05-28,94895
Missouri,2020-09-06,94923
Nevada,2020-10-24,94935
North Dakota,2021-01-12,94976
Connecticut,2020-11-17,94986
Louisiana,2020-07-20,95002
Nebraska,2020-11-13,95010
Oregon,2020-12-14,95042
Virginia,2020-08-05,95049
South Dakota,2020-12-21,95074
Ohio,2020-08-04,95106
North Dakota,2021-01-13,95142
Maryland,2020-08-08,95157
Pennsylvania,2020-07-06,95187
Montana,2021-02-04,95191
Iowa,2020-10-07,95205
Arkansas,2020-10-14,95246
Mississippi,2020-09-24,95310
Puerto Rico,2020-12-12,95338
North Dakota,2021-01-14,95385
Indiana,2020-08-30,95394
New Mexico,2020-11-29,95417
Rhode Island,2021-01-06,95463
South Carolina,2020-08-05,95472
Washington,2020-10-07,95500
South Dakota,2020-12-22,95509
Massachusetts,2020-05-29,95512
Montana,2021-02-05,95539
Oklahoma,2020-10-08,95564
Wisconsin,2020-09-14,95564
Utah,2020-10-19,95572
Idaho,2020-11-24,95588
North Dakota,2021-01-15,95621
Michigan,2020-08-07,95632
North Carolina,2020-07-17,95633
Minnesota,2020-09-26,95711
North Dakota,2021-01-16,95736
Colorado,2020-10-25,95742
Montana,2021-02-06,95753
Missouri,2020-09-07,95795
Nevada,2020-10-25,95798
Montana,2021-02-07,95813
New Jersey,2020-04-22,95865
Virginia,2020-08-06,95867
North Dakota,2021-01-17,95886
North Dakota,2021-01-18,95956
Texas,2020-06-16,95973
Pennsylvania,2020-07-07,95986
Montana,2021-02-08,95993
West Virginia,2021-01-07,96002
Mississippi,2020-09-25,96032
South Dakota,2020-12-23,96040
Kentucky,2020-10-23,96043
Puerto Rico,2020-12-13,96046
Maryland,2020-08-09,96065
Oregon,2020-12-15,96093
North Dakota,2021-01-19,96093
Washington,2020-10-08,96227
North Dakota,2021-01-20,96244
Indiana,2020-08-31,96277
Massachusetts,2020-05-30,96301
Ohio,2020-08-05,96305
Tennessee,2020-07-28,96318
Michigan,2020-08-08,96328
Nevada,2020-10-26,96330
Montana,2021-02-09,96371
North Dakota,2021-01-21,96392
Arkansas,2020-10-15,96524
Georgia,2020-07-08,96538
South Dakota,2020-12-24,96546
South Dakota,2020-12-25,96546
Rhode Island,2021-01-07,96591
Alabama,2020-08-06,96592
North Dakota,2021-01-22,96592
Puerto Rico,2020-12-14,96600
Utah,2020-10-20,96643
Mississippi,2020-09-26,96677
Montana,2021-02-10,96678
Louisiana,2020-07-21,96693
North Dakota,2021-01-23,96745
Iowa,2020-10-08,96749
Illinois,2020-05-18,96778
Minnesota,2020-09-27,96786
South Carolina,2020-08-06,96797
Pennsylvania,2020-07-08,96817
Maryland,2020-08-10,96821
Nebraska,2020-11-14,96834
Michigan,2020-08-09,96835
Washington,2020-10-09,96837
North Dakota,2021-01-24,96842
Mississippi,2020-09-27,96859
North Dakota,2021-01-25,96899
Montana,2021-02-11,96938
South Dakota,2020-12-26,96963
Massachusetts,2020-05-31,96965
Indiana,2020-09-01,96988
Wisconsin,2020-09-15,97002
Idaho,2020-11-25,97007
Idaho,2020-11-26,97007
California,2020-05-25,97017
Connecticut,2020-11-18,97028
North Dakota,2021-01-26,97031
Puerto Rico,2020-12-15,97034
Missouri,2020-09-08,97044
Mississippi,2020-09-28,97049
Oklahoma,2020-10-09,97088
New Mexico,2020-11-30,97095
Nevada,2020-10-27,97138
Montana,2021-02-12,97159
North Dakota,2021-01-27,97185
Washington,2020-10-10,97223
Florida,2020-06-21,97283
Puerto Rico,2020-12-16,97301
North Dakota,2021-01-28,97330
Montana,2021-02-13,97338
South Dakota,2020-12-27,97390
Maryland,2020-08-11,97403
Montana,2021-02-14,97425
Ohio,2020-08-06,97471
Michigan,2020-08-10,97472
North Dakota,2021-01-29,97483
Kentucky,2020-10-24,97501
Washington,2020-10-11,97527
Arkansas,2020-10-16,97539
Montana,2021-02-15,97575
North Dakota,2021-01-30,97587
Rhode Island,2021-01-08,97614
Rhode Island,2021-01-10,97614
Rhode Island,2021-01-09,97614
Oregon,2020-12-16,97625
Pennsylvania,2020-07-09,97634
Mississippi,2020-09-29,97638
North Dakota,2021-01-31,97655
South Dakota,2020-12-28,97658
Colorado,2020-10-26,97686
Minnesota,2020-09-28,97690
North Dakota,2021-02-01,97708
Montana,2021-02-16,97759
North Dakota,2021-02-02,97823
Nevada,2020-10-28,97824
Indiana,2020-09-02,97853
Virginia,2020-08-07,97882
West Virginia,2021-01-08,97898
Maryland,2020-08-12,97959
North Dakota,2021-02-03,97961
Montana,2021-02-17,97995
Iowa,2020-10-09,98023
Utah,2020-10-21,98037
North Dakota,2021-02-04,98059
North Carolina,2020-07-18,98067
North Dakota,2021-02-05,98120
Arizona,2020-07-05,98126
North Dakota,2021-02-06,98131
Tennessee,2020-07-29,98145
South Dakota,2020-12-29,98158
Nebraska,2020-11-15,98161
North Dakota,2021-02-07,98180
Mississippi,2020-09-30,98190
North Dakota,2021-02-09,98205
North Dakota,2021-02-08,98210
Montana,2021-02-18,98211
South Carolina,2020-08-07,98219
North Dakota,2021-02-10,98244
Washington,2020-10-12,98265
Illinois,2020-05-19,98298
Alabama,2020-08-07,98301
Michigan,2020-08-11,98361
Puerto Rico,2020-12-17,98366
North Dakota,2021-02-11,98383
Arkansas,2020-10-17,98422
Missouri,2020-09-09,98446
Montana,2021-02-19,98465
North Dakota,2021-02-12,98496
Minnesota,2020-09-29,98499
Wisconsin,2020-09-16,98501
Pennsylvania,2020-07-10,98574
North Dakota,2021-02-13,98581
Oklahoma,2020-10-10,98621
North Dakota,2021-02-14,98627
North Dakota,2021-02-15,98673
Ohio,2020-08-07,98675
Montana,2021-02-20,98681
Georgia,2020-07-09,98693
South Dakota,2020-12-30,98720
Maryland,2020-08-13,98728
Kentucky,2020-10-25,98730
Montana,2021-02-21,98779
North Dakota,2021-02-16,98811
Nevada,2020-10-29,98814
Michigan,2020-08-12,98825
Mississippi,2020-10-01,98886
North Dakota,2021-02-17,98931
Oregon,2020-12-17,98937
Indiana,2020-09-03,98971
North Dakota,2021-02-18,99064
Arkansas,2020-10-18,99066
Iowa,2020-10-10,99099
Colorado,2020-10-27,99111
Idaho,2020-11-27,99148
South Dakota,2021-01-01,99164
South Dakota,2020-12-31,99164
North Dakota,2021-02-19,99183
Minnesota,2020-09-30,99187
Virginia,2020-08-08,99189
Pennsylvania,2020-07-11,99252
North Dakota,2021-02-20,99258
North Dakota,2021-02-21,99307
Washington,2020-10-13,99311
Connecticut,2020-11-19,99381
Oklahoma,2020-10-11,99387
New Mexico,2020-12-01,99419
Maryland,2020-08-14,99430
South Carolina,2020-08-08,99460
Louisiana,2020-07-22,99466
Texas,2020-06-17,99466
Mississippi,2020-10-02,99558
Utah,2020-10-22,99563
Arkansas,2020-10-19,99597
Kansas,2020-11-06,99605
Kansas,2020-11-07,99671
Missouri,2020-09-10,99677
Puerto Rico,2020-12-18,99747
West Virginia,2021-01-09,99778
Pennsylvania,2020-07-12,99794
Kansas,2020-11-08,99805
South Dakota,2021-01-02,99829
North Carolina,2020-07-19,99841
California,2020-05-26,99924
Iowa,2020-10-11,99941
Michigan,2020-08-13,99963
Kentucky,2020-10-26,99965
Ohio,2020-08-08,99969
Idaho,2020-11-28,99984
New Jersey,2020-04-23,99989
Indiana,2020-09-04,100011
Nevada,2020-10-30,100038
Washington,2020-10-14,100068
Virginia,2020-08-09,100086
Tennessee,2020-07-30,100166
Mississippi,2020-10-03,100167
Alabama,2020-08-08,100173
Oklahoma,2020-10-12,100184
Florida,2020-06-22,100209
Maryland,2020-08-15,100237
Minnesota,2020-10-01,100253
Oregon,2020-12-18,100309
Pennsylvania,2020-07-13,100378
South Carolina,2020-08-09,100435
Arkansas,2020-10-20,100441
Iowa,2020-10-12,100451
Mississippi,2020-10-04,100488
South Dakota,2021-01-03,100532
Rhode Island,2021-01-11,100607
Colorado,2020-10-28,100614
Wisconsin,2020-09-17,100619
South Dakota,2021-01-04,100643
Mississippi,2020-10-05,100703
Illinois,2020-05-20,100713
Virginia,2020-08-10,100749
Idaho,2020-11-29,100758
Maryland,2020-08-16,100772
Massachusetts,2020-06-01,100805
Michigan,2020-08-14,100813
Puerto Rico,2020-12-19,100826
Washington,2020-10-15,100838
Nevada,2020-10-31,100844
Ohio,2020-08-09,100848
New Mexico,2020-12-02,100963
South Dakota,2021-01-05,101076
Indiana,2020-09-05,101094
South Carolina,2020-08-10,101159
Massachusetts,2020-06-02,101163
North Carolina,2020-07-20,101176
West Virginia,2021-01-10,101212
Maryland,2020-08-17,101276
Missouri,2020-09-11,101285
Alabama,2020-08-09,101334
Pennsylvania,2020-07-14,101360
Rhode Island,2021-01-12,101393
Minnesota,2020-10-02,101419
Connecticut,2020-11-20,101469
Connecticut,2020-11-21,101469
Connecticut,2020-11-22,101469
Oklahoma,2020-10-13,101493
Iowa,2020-10-13,101531
Washington,2020-10-16,101533
Arizona,2020-07-06,101542
Utah,2020-10-23,101574
Massachusetts,2020-06-03,101592
Nevada,2020-11-01,101594
Arkansas,2020-10-21,101596
Mississippi,2020-10-06,101678
South Dakota,2021-01-06,101684
Kentucky,2020-10-27,101700
Nebraska,2020-11-16,101707
Ohio,2020-08-10,101731
Virginia,2020-08-11,101745
Louisiana,2020-07-23,101762
Maryland,2020-08-18,101780
Oregon,2020-12-19,101814
Michigan,2020-08-15,101831
California,2020-05-27,101873
Indiana,2020-09-06,101937
Puerto Rico,2020-12-20,102048
Washington,2020-10-17,102054
Massachusetts,2020-06-04,102063
South Carolina,2020-08-11,102130
South Dakota,2021-01-07,102132
Idaho,2020-11-30,102158
New Jersey,2020-04-24,102196
Maryland,2020-08-19,102215
Mississippi,2020-10-07,102241
Nevada,2020-11-02,102243
West Virginia,2021-01-11,102282
Michigan,2020-08-16,102323
Pennsylvania,2020-07-15,102361
Washington,2020-10-18,102403
Puerto Rico,2020-12-21,102464
Rhode Island,2021-01-13,102485
Virginia,2020-08-12,102521
Indiana,2020-09-07,102527
Massachusetts,2020-06-05,102557
South Dakota,2021-01-08,102580
Oklahoma,2020-10-14,102615
Colorado,2020-10-29,102665
Texas,2020-06-18,102677
Maryland,2020-08-20,102783
Arkansas,2020-10-22,102798
Mississippi,2020-10-08,102819
Ohio,2020-08-11,102826
Minnesota,2020-10-03,102840
Michigan,2020-08-17,102872
New Mexico,2020-12-03,102873
South Dakota,2021-01-09,102901
Iowa,2020-10-14,102905
Indiana,2020-09-08,102917
Oregon,2020-12-20,102930
South Carolina,2020-08-12,102974
Illinois,2020-05-21,102995
Alabama,2020-08-10,103020
North Carolina,2020-07-21,103047
Missouri,2020-09-12,103085
Massachusetts,2020-06-06,103132
Utah,2020-10-24,103137
Tennessee,2020-07-31,103144
Pennsylvania,2020-07-16,103169
West Virginia,2021-01-12,103203
Wisconsin,2020-09-18,103211
Nevada,2020-11-03,103305
South Dakota,2021-01-10,103318
Washington,2020-10-19,103323
Rhode Island,2021-01-14,103386
Massachusetts,2020-06-07,103436
Maryland,2020-08-21,103461
Florida,2020-06-23,103495
South Dakota,2021-01-11,103499
Michigan,2020-08-18,103527
Puerto Rico,2020-12-22,103527
Georgia,2020-07-10,103597
Virginia,2020-08-13,103622
Massachusetts,2020-06-08,103626
Indiana,2020-09-09,103641
Idaho,2020-12-01,103642
Mississippi,2020-10-09,103681
